Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.0.2.15,33827,82.161.239.177,110,6,6365704,1171.4336701801,3.4560199469,303128.761904762,942481.328800942,4327634,14,578700.363636364,1265923.29596183,4328315,59,703116.555555556,1381012.31763262,4327634,88,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9437682,1020.2717150249,2.7549137595,377507.28,794499.440424626,3591052,38,725975.538461538,995686.712018697,3591392,38,803914.090909091,1062741.44349136,3591359,2200,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8620125,868.4328823538,2.32015197,453690.789473684,988933.496837071,4006385,42,862012.5,1265057.15625204,4046126,48,1056454,1344680.39101565,4006385,2032,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,7507569,3603.6964828429,8.6579290846,117305.765625,314975.577231589,1780098,17,220810.852941176,408668.174325965,1780348,42,258786.724137931,432752.050280024,1780389,93,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9902040,1350.42880053,3.9385823527,260580,491909.515150907,2365671,13,495102,592000.132087645,2365671,43,582376.588235294,602737.405997946,2366060,97,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9795145,875.1274228202,2.4501934377,425875.869565217,720916.869317835,2893762,32,816262.083333333,838632.711510984,2894174,40,979301.5,819591.159209443,2894216,188864,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9911576,755.2784743819,2.2196268283,471979.80952381,1130185.09397959,4035524,13,901023.454545455,1460944.68801912,4035524,51,1101043,1554459.23216926,4035770,90,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9559474,564.9892452242,1.8829487899,562322,1422258.3707313,5648606,43,1194901.875,1939912.14437197,5649255,1447,1194853.125,1940447.94979977,5649420,1749,649,0,649,649,5648606,0,5648606,5648606,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9999116,540.147749061,1.7001502933,624944.75,1926611.74240224,7806432,42,1249889.5,2657388.1262219,7806432,1364,1352061.28571429,2854267.2026412,7806880,1651,627493,0,627493,627493,7806432,0,7806432,7806432,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9467681,567.4039925933,1.795582255,591730.0625,1501065.2738976,5674669,28,1183425,2007448.67560458,5674712,2448,1330892.28571429,2121071.58921072,5674716,2772,3790240,0,3790240,3790240,5674669,0,5674669,5674669,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9499238,1461.801462391,3.7897776643,271406.8,708061.742192345,3960437,25,558767,956933.862754174,3999242,731,558761.470588235,947341.293190653,3960437,426,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9392272,793.9506010899,2.1294102215,494330.105263158,1000668.6281407,3913553,15,1043557,1283687.42925313,3953949,2540,1043485.11111111,1275721.37557672,3913553,2832,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9637817,729.4182904697,2.4901904653,419035.52173913,834031.891122323,2806784,30,876148,1046571.0146271,2806824,1526,876147.181818182,1053940.1010006,2817537,1822,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9681310,2095.3775883636,5.6810493621,179283.518518519,487232.933557306,2547169,12,387242.4,670845.444145048,2547213,46,345712.5,638237.024703641,2547226,49,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9623715,780.8834737936,2.2860194842,458272.142857143,816083.379259698,2492764,43,962341.8,981712.647905214,2533082,760,962318.8,970813.672458292,2492764,388,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9717377,1099.6794711165,2.8814360089,359902.851851852,647429.507534438,2080265,39,747490.538461538,780041.939779481,2118289,2092,744597.461538462,775724.204138796,2080265,2333,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9628930,1219.5539899034,3.1156109765,332032.068965517,620595.517999729,2440197,20,687760.214285714,752565.681043923,2440772,3034,687743.071428571,752569.059579197,2440197,3369,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9679217,336.5974747751,1.2397697045,879928.818181818,2326770.94435717,7824894,43,1935818.2,3337637.6844034,7865802,1137,1935787.2,3316835.67791528,7824894,1306,477692,0,477692,477692,7824894,0,7824894,7824894,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9631009,611.1509188705,1.661300493,642067.266666667,1380129.44065302,5062267,41,1375820.42857143,1808758.53544154,5062310,2644,1375809.57142857,1808129.10971561,5062308,2953,4565789,0,4565789,4565789,5062267,0,5062267,5062267,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9731266,663.6341047506,2.055231046,512171.894736842,924642.137853156,3574347,19,1081223.22222222,1124467.71203676,3610732,988,1081220.44444444,1114369.45723626,3574347,430,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9730960,390.6089430025,1.4387069724,748535.384615385,1351018.48162646,3958436,41,1621785,1642010.81922964,3958436,2226,1621747,1654497.87792829,3959807,2538,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9999903,914.408869766,2.7000261903,384611.653846154,734113.196491819,2298613,42,769223.307692308,898054.941111287,2298759,312,830448,907535.557326644,2298879,2372,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9934727,1711.0686584543,4.2275947794,242310.414634146,734716.088195637,4091480,5,451570,964739.428433991,4091700,99,542747.833333333,1048430.85154986,4091688,5,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9920970,4437.5701166317,9.7772697629,103343.4375,597028.912365942,5749539,10,215658.804347826,853747.442975097,5749884,41,202463.632653061,828198.282475094,5749539,33,4168141,0,4168141,4168141,5749539,0,5749539,5749539,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9888708,10605.5310764561,20.0228381706,50196.4873096447,359792.464947753,3543766,6,113663.310344828,536923.312030432,3544066,46,90717.2935779817,481753.41682669,3544575,6,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9987040,215154.039635367,269.2489466348,3715.4166666667,44499.5664442039,2054522,4,10490.5882352941,74971.6204791856,2054740,33,5743.05129683,55398.9816444219,2055939,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9455667,150194.587013269,209.3982370572,4778.0025265286,21043.4582009973,496333,4,12490.9735799207,34328.671524151,496333,28,7743.3873873874,27380.5759024048,496976,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9259420,5680.3773886485,13.2837693938,75896.8852459016,318137.353816412,3301310,9,159645.172413793,450597.326083248,3301310,120,146374.936507936,432984.800895161,3301651,9,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8986947,2469.9155341631,5.5636246659,183407.081632653,865601.273521712,5934008,16,359477.88,1197565.29404358,5934203,120,390652.869565217,1245441.05207408,5934680,324,6293,0,6293,6293,5934008,0,5934008,5934008,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9256637,456.753354377,0.9722753523,1157079.625,2056951.78417871,4814903,33,1851327.4,2407882.42356459,4814903,45,2220392,2699043.5543518,4128904,311880,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,2007399,6347.5173595284,15.9410261737,64754.8064516129,139187.597722982,566481,18,133810.266666667,182402.129975215,566527,478,133806.666666667,179592.03161995,566500,490,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,5879370,461.784170753,1.7008625074,653263.333333333,1782319.43617039,5398698,42,1469842.5,2622715.91803262,5398743,612,1469775.5,2622034.91403725,5398740,1426,480627,0,480627,480627,5398698,0,5398698,5398698,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,7324970,959.7308930958,3.1399446005,332953.181818182,752804.714063515,2730487,36,665894.090909091,973878.928807832,2730487,48,591155,992645.007733491,2731841,450,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,362705,4491.2532223157,16.542369143,72541,140873.648460243,322748,187,181352.5,255471.316081669,361998,707,161566.5,227945.063303639,322748,385,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8905212,423.5721732397,1.3475254716,809564.727272727,1303144.92668407,4035138,35,1484202,1481542.52396143,4035180,45,1755839.75,1665219.13914143,4035182,190208,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,470237,4618.9474669156,17.0126978524,67176.7142857143,117102.976705283,279050,43,156745.666666667,142574.185609925,279907,556,156691.333333333,141826.694374978,279050,1246,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9670802,880.3819993419,2.0680808065,508989.578947368,793949.287995168,2606874,42,967080.2,876763.875737717,2606918,44,1147936,885730.329121197,2606927,189772,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,3727908,1019.6067070325,3.2189635581,338900.727272727,571810.415826101,1559762,36,621318,665906.408131053,1559803,46,884377.5,675434.315228111,1559805,190347,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,2401907,2200.3349838274,4.1633585314,266878.555555556,443918.126365975,1343224,43,480381.4,515728.244795454,1343268,60,352860,141129.126309915,459328,192781,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,190737,11083.3241583961,20.9712850679,63579,110042.383961817,190645,45,95368.5,134804.958085747,190690,47,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8950407,421.4333493438,1.3407211538,813673.363636364,2119682.05655831,7071927,44,1491734.5,2789148.13069681,7071971,92,2237154.5,3303852.75338299,7110889,774,1878436,0,1878436,1878436,7071927,0,7071927,7071927,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8998173,234.9365810148,0.444534685,2999391,5194809.21858936,8997840,51,8998173,0,8998173,8998173,8997840,0,8997840,8997840,282,0,282,282,8997840,0,8997840,8997840,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9890599,216.6703957971,0.6066366658,1978119.8,4422222.56152997,9888832,243,4945146,6991771.44320965,9889075,1217,4944931.5,6992165.30168677,9889139,724,1460,0,1460,1460,9888832,0,9888832,9888832,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,3493167,1529.5575619488,4.2940975911,249511.928571429,718120.846140543,2711917,45,436645.875,932072.604160126,2711917,47,156187.4,166341.014005266,403677,723,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8989451,19599.3058975459,38.3783169851,26132.125,82720.8740373157,893568,0,55148.7300613497,117542.16155864,893568,0,49938.9611111111,110422.610646317,894385,7,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9889269,52192.9376175327,76.7498588622,13046.5290237467,88539.4800483807,2217522,0,32850.8272425249,140260.382806111,2217522,8,21686.1425438597,114245.153737846,2218193,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9993069,117591.802878575,166.7155505481,6001.8432432432,31963.883022879,553802,3,15292.7105666156,52075.9320771107,553846,8,9696.8506429278,41848.1396973292,590400,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9966847,113126.548446063,169.4618167611,5904.5302132702,15809.9144905422,138566,0,14177.4352773826,26320.6446801758,158304,32,10081.6504065041,20764.4565108011,142252,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9422584,38850.2771638863,65.6932323448,15246.8996763754,62503.4165227069,1381441,6,33413.4184397163,92491.7185727243,1381480,35,28104.2089552239,84766.0406883568,1381483,6,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9763768,2759.0782574924,6.1451685456,165487.593220339,541388.459509248,3248163,15,305117.75,710234.306600067,3248211,221,375478.269230769,773359.442477432,3248211,364,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,7955050,1677.2993255856,4.5254272443,227287.142857143,716599.62528122,4225685,16,441947.222222222,962636.730247498,4225685,200,497164.25,1010707.7623001,4226834,505,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,7983226,3056.157999285,7.8915466003,128761.709677419,335974.185300069,1943470,32,241915.939393939,433317.100338117,1943470,126,285066.964285714,457510.445111243,1943708,404,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8471580,958.0267199271,3.0690851057,338863.2,548342.218193924,1943647,39,651660,616926.559373966,1943699,41,762186.363636364,607442.405529326,1943689,102642,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9857371,1046.627949785,3.4491955309,298708.212121212,567487.678183619,2562289,37,579845.352941177,686245.760028791,2562333,42,486333.333333333,473387.215250848,1784596,188500,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,3300839,978.2361393573,3.0295327945,366759.888888889,571070.453268343,1591604,42,660167.8,640461.104428442,1591647,43,771359,728448.020319913,1591647,200025,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,43,12627906.9767442,46511.6279069767,43,0,43,43,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9988414,936.0845475568,2.302667871,454018.818181818,1712502.82740985,8091104,37,832367.833333333,2292905.03256454,8091152,46,210802.444444444,182330.769567366,620432,509,46,0,46,46,8091104,0,8091104,8091104,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9948179,458.8779514321,1.6083345505,663211.933333333,1551471.67833307,5852179,23,1243522.375,1997384.33290884,5852222,24,1599629.83333333,2228085.17176929,5852202,273,4095957,0,4095957,4095957,5852179,0,5852179,5852179,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,39,13923076.9230769,51282.0512820513,39,0,39,39,39,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9395809,115.5834478968,0.4257217234,3131936.33333333,5424567.20032864,9395687,45,4697904.5,6643776.61902329,9395764,45,0,0,0,0,45,0,45,45,9395687,0,9395687,9395687,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9054900,1243.3047300357,3.0922483959,335366.666666667,900879.332443585,4178494,0,696530.769230769,1219215.31663397,4178541,547,696481.153846154,1219077.99561525,4178542,160,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,1713447,1550.6753345741,3.5017132132,342689.4,604272.219428297,1395192,44,571149,731191.613415389,1395237,44,318163,0,318163,318163,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8796095,1588.5458263013,4.7748461107,214538.902439024,468490.944232426,2237891,32,418861.666666667,592348.622262965,2237891,48,364878.631578947,519362.120649746,2278089,560,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,6933743,783.126804671,2.8844449527,364933.842105263,541818.0594266,1642982,37,693374.3,578069.129123854,1643023,45,677328.125,514030.19199694,1643044,188454,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,38,14289473.6842105,52631.5789473684,38,0,38,38,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,3954610,4855.0931697437,13.9078189758,73233.5185185185,177433.447975411,999181,8,146467.037037037,239314.680092564,999223,89,152087.423076923,240164.56907382,1037227,8,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,5564193,1057.8353410818,3.0552498808,347762.0625,933255.803710535,3719576,45,695498.75,1260970.87982415,3719576,335,794736.285714286,1327929.50614415,3719827,378,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9038796,470.9698061556,1.1063420394,1004310.66666667,3011784.87853117,9035737,52,2259699,4517570.0006809,9036054,816,2259595.75,4517427.50079721,9035737,764,3007,0,3007,3007,9035737,0,9035737,9035737,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,2279,1178587.09960509,3510.3115401492,325.5714285714,256.0806234651,687,16,678,108.6784247217,772,559,558.6666666667,380.4015422331,856,130,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,957119,5015.0503751362,13.5824280993,79759.9166666667,151644.628040488,469752,43,159519.833333333,205781.495695232,506597,153,191257.4,198986.035003213,469752,239,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8838546,16442.8628871762,32.1319818893,31231.6113074205,134677.445132599,1280585,0,68515.8604651163,196025.692924811,1280873,0,57520.4117647059,179681.538855354,1282167,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9999936,52005.2328334901,83.2005324834,12033.6173285199,51483.4850376044,661848,0,29069.5813953488,81571.4165306063,700912,40,20575.1008230453,67021.0616071132,661848,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9889127,176591.826558603,256.6455057155,3897.9609775325,10774.1154573937,137190,0,9704.4995093229,17650.7836093004,163995,12,6517.8714568227,14002.5644389887,157216,1,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9907024,158762.712192885,213.787712637,4679.7468115258,16326.6018479319,232718,4,12290.4913151365,26905.7926034373,233545,34,7560.6129770992,20873.5295416696,232999,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9999390,70211.5829065573,111.7068141157,8960.0268817204,30401.0282423637,385892,0,21832.7292576419,48024.4414642916,425523,8,15217.7260273973,40102.3019489493,385892,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9998415,217241.132719536,295.6468600273,3383.5583756345,10895.862122611,139110,0,9031.7904245709,18104.9661259717,147208,15,5412.31023281,14308.2712628208,152427,1,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9811707,154762.265118598,206.3861059039,4847.6813241107,23541.6779976252,693999,4,13012.6432360743,38704.2999880948,693999,8,7731.6973995272,30091.4918006221,694296,4,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9806760,6351.1292210679,15.8054240136,63680.2597402597,181078.142498129,1583470,14,127358.064935065,244049.73757339,1583470,74,129008.697368421,247513.386857574,1583925,51,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9999584,1031.7429205055,3.8001580866,270259.027027027,679481.734769085,3518674,18,555501.666666667,901561.732091858,3518717,391,555510.888888889,901300.848953131,3518716,244,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9806394,1107.4407167405,3.6710741991,280182.685714286,554195.543066374,2912673,25,576846.705882353,686698.087406664,2912698,178246,576830.588235294,687609.02190735,2912716,139397,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8807416,431.5681239537,1.5895695173,677493.538461539,1942427.53072856,7086499,27,1258202.28571429,2587223.66159774,7086532,41,1717425,3018596.01851026,7086539,188681,408978,0,408978,408978,7086499,0,7086499,7086499,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9554865,1519.2260696514,4.1863490484,244996.538461538,385349.653324494,1770070,23,477743.25,424239.221997122,1770094,47,432483.777777778,295493.837536928,1032623,189351,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,6719295,880.3006863071,2.6788524689,395252.647058824,687935.569663045,2654407,25,746588.333333333,807149.737293986,2654450,43,833738.857142857,873951.612905701,2654445,188880,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9977381,150364.609710705,197.4466044747,5067.2326053835,60475.8216691234,2420321,0,13934.8896648045,99969.1955278441,2420321,33,7161.2460063898,70419.4774946341,2421025,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9982913,339982.82865933,435.944899049,2294.3950815904,9477.09245613,335933,0,6328.9384908053,15865.5127184064,335933,0,3598.6123332131,12110.8775285541,336278,0,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9950275,167134.677182289,216.6774285133,4617.2969837587,23023.7977659079,783865,0,12756.7628205128,38871.0279069866,783865,29,7240.4585152839,29258.9384357472,784257,3,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9984449,31626.0817196823,58.090336282,17244.298791019,131890.484994097,3118151,6,37255.4067164179,193219.207313285,3118189,41,32019.9870967742,181948.431780558,3156841,7,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8738921,1899.6624411641,5.1493771371,198611.840909091,525260.75295299,2739892,13,379953.086956522,684578.403487067,2739892,44,362234.05,687320.329108364,2779499,175,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8440863,4342.5654462109,10.0700603718,100486.464285714,351743.111986247,2862222,12,196299.139534884,475650.970225146,2862222,96,210065.925,490186.378079488,2862594,433,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9831378,924.1837715934,2.2377331031,468160.857142857,1006305.45578399,4120328,40,983137.8,1299202.70149776,4120368,100418,983109.8,1299346.65732708,4120376,100493,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,5893629,1638.7186909797,4.4115433801,235745.16,561567.059727189,2291722,32,453356.076923077,723801.0310993,2291766,32,485379.272727273,778468.024304543,2291775,19390,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9505191,1758.7232071402,4.6290495372,221050.953488372,613070.272851131,2896414,13,452628.142857143,825209.730729303,2896414,264,450676.952380952,825703.654526397,2897120,74,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,8249265,651.2095320007,1.9395667372,549951,1470902.61148924,5468693,37,1031158.125,1939101.3063476,5468735,65,463411.166666667,852711.858521603,2197711,13094,65,0,65,65,5468693,0,5468693,5468693,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9547409,392.043537676,1.047404589,1060823.22222222,1476620.73748507,4256103,42,1909481.8,1528203.06445469,4256146,43,2567411.66666667,1482047.74650526,4256151,1483073,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9752180,1810.6720753719,5.3321411213,191219.215686274,467723.475987781,2635798,12,375078.192307692,606325.033707764,2635840,53,406329.958333333,624323.802121002,2635842,82,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9195805,1398.2462655526,3.914828555,262737.285714286,664367.04144217,3650136,38,510878.055555556,865329.044955493,3650136,49,572912.875,901421.831315164,3650386,1366,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,7501791,1797.9706446101,5.5986630393,182970.512195122,455222.054310043,2561841,31,357228.142857143,592711.103113084,2561881,47,379597.894736842,621477.925279454,2561878,218,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,6789265,1178.3307913301,2.9458269783,357329.736842105,719832.959090807,2781496,40,678926.5,890949.001253065,2781536,42,500960.625,535838.956717391,1589620,103181,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9911932,109.5649163049,0.4035540195,3303977.33333333,5722384.67748904,9911618,46,9911932,0,9911932,9911932,9911618,0,9911618,9911618,268,0,268,268,9911618,0,9911618,9911618,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,5151126,1359.1203166065,4.0767785529,257556.3,1150843.41166633,5146948,11,515112.6,1627531.36012532,5147148,156,572244.444444445,1715513.85364306,5146948,96,4133,0,4133,4133,5146948,0,5146948,5146948,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,3408627,2984.1927556169,7.3343313891,142026.125,576546.76426366,2835581,9,284052.25,806908.57040989,2835714,268,309811.363636364,841150.615573367,2835867,97,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,5011688,758.4271008091,2.3944028439,455608,1161712.14527343,3870133,16,1002337.6,1640307.26506478,3870988,909,1002258.4,1639863.39938828,3870133,819,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,7186958,671.9115375379,1.9479729811,552842.923076923,1726207.63448725,6232450,48,1197826.33333333,2495005.97459771,6232679,819,1197738.33333333,2494942.28655275,6232450,846,954460,0,954460,954460,6232450,0,6232450,6232450,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,1689,947306.098283008,2368.2652457075,563,195.1102252574,769,381,920,0,920,920,1308,0,1308,1308,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,5488770,1561.7342318953,4.372564345,238642.173913043,543129.03518314,1969074,37,498979.090909091,711441.635497875,1969123,23204,498948.818181818,711454.850543422,1969113,23596,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9338183,572.1669836627,1.4992209941,718321.769230769,1074610.10460959,3197233,42,1334026.14285714,1162520.33288246,3197276,47,1741734.4,1118222.31097747,3197281,195867,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,7633096,1048.067520702,2.6201688018,401741.894736842,784487.025258112,2568025,39,763309.6,961384.525521882,2568069,44,639136.625,804152.010408824,2568073,189073,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,1104486,2949.7884083637,9.0539852927,122720.666666667,237701.279562185,727830,44,220897.2,297864.486189106,727875,44,291046.333333333,384200.818825693,727877,5590,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9913321,435.2729019871,1.4122411652,762563.153846154,1435091.77612879,4800436,47,1416188.71428571,1743844.52142354,4800488,47,1981678.4,1790392.58704601,4800484,139602,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9481904,1687.4248041322,4.1130979601,249523.789473684,855103.303205419,4274665,11,451519.238095238,1121182.10586095,4274665,42,325429.3125,794068.675910484,2804319,90,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9371604,3521.1688415345,9.0699521661,111566.714285714,494010.656957353,3355691,11,217944.279069767,677635.039389772,3355691,36,234275.25,700632.84491763,3356892,36,0,0,0,0,0,0,0,0,BROWSING
10.0.2.15,33827,82.161.239.177,110,6,9231789,1278.3004464249,3.682926462,279751.181818182,695655.046140661,3411934,25,576967.5625,922585.728471305,3411934,242,576972.5625,922303.938074716,3412293,243,0,0,0,0,0,0,0,0,BROWSING
